Produto,Categoria do Produto,Preço,Frete,Data da Compra,Vendedor,Local da compra,Avaliação da compra,Tipo de pagamento,Quantidade de parcelas,lat,lon
Pandeiro,instrumentos musicais,42.85,0.0,13/12/2020,Lucas Oliveira,PR,5,cartao_credito,3,-24.89,-51.55
Cama king,moveis,638.34,38.4697233274,09/03/2022,Bruno Rodrigues,SP,5,cartao_credito,2,-22.19,-48.79
Geladeira,eletrodomesticos,1970.86,102.5268049239,20/11/2022,Bruno Rodrigues,RS,5,cartao_credito,7,-30.17,-53.5
Headset,eletronicos,190.37,7.7210688566,19/10/2020,Juliana Costa,MG,5,cartao_credito,5,-18.1,-44.38
Fone de ouvido,eletronicos,115.53,3.7360640055,24/04/2021,João Souza,PR,1,cartao_credito,8,-24.89,-51.55
Fogão,eletrodomesticos,1003.26,53.9468417784,04/11/2021,João Souza,SP,3,boleto,1,-22.19,-48.79
Cama king,moveis,533.05,28.6664347791,20/02/2020,Mariana Ferreira,BA,4,cartao_credito,3,-13.29,-41.71
Jogo de panelas,utilidades domesticas,122.85,4.125831984,16/10/2022,Pedro Gomes,BA,2,cartao_credito,2,-13.29,-41.71
Cadeira de escritório,moveis,576.09,28.2594984551,25/12/2021,Camila Ribeiro,RJ,1,cartao_credito,3,-22.25,-42.66
Celular ABXY,eletronicos,1410.97,81.3718431193,13/12/2022,Rafael Costa,MG,4,cartao_credito,4,-18.1,-44.38
Poltrona,moveis,370.07,17.2895532464,03/01/2022,Felipe Santos,PR,1,cartao_credito,1,-24.89,-51.55
Blocos de montar,brinquedos,47.98,14.2008188604,29/01/2020,Camila Ribeiro,PR,5,cartao_credito,2,-24.89,-51.55
Carrinho controle remoto,brinquedos,73.92,1.5204566852,26/12/2022,Larissa Alves,RJ,1,cartao_credito,3,-22.25,-42.66
Lavadora de roupas,eletrodomesticos,1653.64,88.334481092,13/10/2020,Juliana Costa,MG,1,cartao_credito,4,-18.1,-44.38
Faqueiro,utilidades domesticas,41.68,2.7504391349,26/02/2021,Bianca Santos,MG,5,cartao_credito,2,-18.1,-44.38
Jogo de panelas,utilidades domesticas,280.65,12.5282072579,07/12/2021,Bruno Rodrigues,RS,2,cartao_credito,1,-30.17,-53.5
Iniciando em programação,livros,88.51,2.2973302926,22/03/2022,Rafael Costa,SP,5,cartao_credito,1,-22.19,-48.79
Bateria,instrumentos musicais,619.09,40.5202603132,09/09/2020,Bruno Rodrigues,SP,1,cartao_credito,10,-22.19,-48.79
Iniciando em programação,livros,84.77,2.098186544,23/03/2020,Camila Ribeiro,AL,5,cartao_credito,5,-9.62,-36.82
Fogão,eletrodomesticos,941.21,51.5157163069,09/03/2021,Isabella Pereira,MG,5,cartao_credito,10,-18.1,-44.38
Cadeira de escritório,moveis,574.55,28.177498088,08/11/2020,Beatriz Moraes,RJ,5,cartao_credito,3,-22.25,-42.66
Assistente virtual,eletronicos,304.94,16.5202635261,14/09/2020,Lucas Oliveira,PR,1,cartao_credito,1,-24.89,-51.55
Faqueiro,utilidades domesticas,45.3,2.7008655315,12/08/2022,Bianca Santos,SC,5,cartao_credito,3,-27.45,-50.95
Corda de pular,esporte e lazer,26.5,1.6998220895,19/06/2020,Thiago Silva,SP,1,cartao_credito,1,-22.19,-48.79
Bola de basquete,esporte e lazer,67.92,4.5049508442,23/11/2020,Beatriz Moraes,MG,4,cartao_credito,2,-18.1,-44.38
Assistente virtual,eletronicos,269.47,14.8795713506,11/01/2023,Pedro Gomes,PR,3,cartao_credito,5,-24.89,-51.55
Guarda roupas,moveis,631.21,34.4984487405,25/12/2021,Isabella Pereira,SP,1,cartao_credito,1,-22.19,-48.79
Fone de ouvido,eletronicos,67.1,1.1573122025,18/03/2021,Felipe Santos,SP,5,cartao_credito,5,-22.19,-48.79
Cubo mágico 8x8,brinquedos,12.63,9.7668958688,18/08/2021,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
Jogo de panelas,utilidades domesticas,222.84,12.3966641324,03/05/2022,Thiago Silva,SP,4,cartao_credito,3,-22.19,-48.79
Mesa de jantar,moveis,473.47,22.7952921775,04/10/2022,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
Dinossauro Rex,brinquedos,23.94,0.0,08/10/2020,Isabella Pereira,SP,4,cartao_credito,6,-22.19,-48.79
Fone de ouvido,eletronicos,172.05,10.5602602507,13/02/2021,Thiago Silva,PE,5,cartao_credito,5,-8.38,-37.86
Tablet ABXY,eletronicos,1960.99,104.7055948626,19/02/2021,Bruno Rodrigues,SE,5,boleto,1,-10.57,-37.45
Assistente virtual,eletronicos,233.44,12.713103627,18/05/2022,Beatriz Moraes,BA,1,boleto,1,-13.29,-41.71
Impressora,eletronicos,483.66,23.3378790219,25/09/2022,Mariana Ferreira,MG,5,cartao_credito,1,-18.1,-44.38
Guitarra,instrumentos musicais,808.96,44.4738016683,06/01/2023,Camila Ribeiro,SP,4,cartao_credito,4,-22.19,-48.79
Geladeira,eletrodomesticos,2649.54,141.3631600228,29/03/2022,Bianca Santos,MG,4,boleto,1,-18.1,-44.38
Mesa de centro,moveis,197.19,11.0260392624,21/11/2022,Bruno Rodrigues,SP,5,cartao_credito,4,-22.19,-48.79
Sofá retrátil,moveis,824.21,44.5737150942,26/03/2020,Beatriz Moraes,RJ,5,cartao_credito,1,-22.25,-42.66
Dinossauro Rex,brinquedos,24.84,1.8489202608,31/08/2020,Bruno Rodrigues,SP,4,cartao_credito,1,-22.19,-48.79
Secadora de roupas,eletrodomesticos,825.36,41.5323760503,31/07/2022,Larissa Alves,DF,4,cartao_credito,2,-15.83,-47.86
Cubo mágico 8x8,brinquedos,18.72,5.4768223945,15/02/2023,João Souza,MG,5,cupom,1,-18.1,-44.38
TV Led UHD 4K,eletronicos,3635.78,191.1787861724,30/01/2022,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
Jogo de copos,utilidades domesticas,50.12,2.9518651275,03/04/2020,João Souza,SP,5,cartao_credito,5,-22.19,-48.79
Celular Plus X42,eletronicos,3075.16,161.3274577437,09/10/2021,Beatriz Moraes,SP,4,cartao_credito,10,-22.19,-48.79
Boneca bebê,brinquedos,68.44,1.2286631712,15/03/2021,Juliana Costa,GO,5,cartao_credito,4,-15.98,-49.86
Panela de pressão,utilidades domesticas,91.75,5.1685373877,04/03/2021,Felipe Santos,BA,5,cartao_credito,2,-13.29,-41.71
Cadeira de escritório,moveis,328.08,15.0537120693,25/01/2021,Mariana Ferreira,RJ,5,cartao_credito,10,-22.25,-42.66
Modelagem preditiva,livros,94.35,11.2657890437,24/06/2020,Larissa Alves,SP,4,cartao_credito,6,-22.19,-48.79
Impressora,eletronicos,335.01,24.2178890198,18/02/2023,Bianca Santos,SP,4,boleto,1,-22.19,-48.79
Cama box,moveis,769.01,41.8358841825,19/02/2020,Beatriz Moraes,RJ,3,cupom,1,-22.25,-42.66
Jogo de panelas,utilidades domesticas,169.5,9.5564696007,15/11/2022,Isabella Pereira,SP,5,boleto,1,-22.19,-48.79
Celular ABXY,eletronicos,1573.17,84.0496956783,17/10/2020,Larissa Alves,ES,4,cartao_credito,2,-19.19,-40.34
Cama box,moveis,436.24,20.8129066804,05/06/2020,Lucas Oliveira,SP,5,cartao_credito,1,-22.19,-48.79
Assistente virtual,eletronicos,324.86,18.2376655221,09/09/2020,João Souza,GO,4,cartao_credito,3,-15.98,-49.86
TV Led UHD 4K,eletronicos,2343.01,125.0413596888,31/01/2020,Camila Ribeiro,SP,3,cartao_credito,5,-22.19,-48.79
Carrinho controle remoto,brinquedos,104.88,3.168983545,06/03/2022,Bianca Santos,BA,5,cartao_credito,8,-13.29,-41.71
Fogão,eletrodomesticos,787.77,39.5308216362,13/01/2023,Lucas Oliveira,MA,1,boleto,1,-5.42,-45.44
Lava louças,eletrodomesticos,2000.35,107.0437241648,28/09/2022,Bianca Santos,PB,5,cartao_credito,8,-7.28,-36.72
Carrinho controle remoto,brinquedos,87.76,12.2285362683,05/10/2020,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
Cômoda,moveis,303.63,16.6984885835,19/06/2021,Isabella Pereira,BA,5,cartao_credito,4,-13.29,-41.71
Celular ABXY,eletronicos,1276.79,65.5696654666,03/12/2022,Mariana Ferreira,RN,4,boleto,1,-5.81,-36.59
Faqueiro,utilidades domesticas,52.49,0.0,31/12/2022,Larissa Alves,DF,4,cartao_credito,5,-15.83,-47.86
Guitarra,instrumentos musicais,887.84,44.8592480852,09/04/2020,João Souza,RJ,5,cartao_credito,2,-22.25,-42.66
Jogo de copos,utilidades domesticas,57.53,0.0,03/04/2021,Larissa Alves,SP,4,cartao_credito,1,-22.19,-48.79
Impressora,eletronicos,347.82,19.0514731422,11/11/2022,Felipe Santos,SP,4,cartao_credito,2,-22.19,-48.79
Xadrez de madeira,brinquedos,36.31,8.31301263,24/01/2023,João Souza,MG,1,cartao_credito,2,-18.1,-44.38
Ciência de dados com python,livros,86.71,4.90017255,07/12/2022,Thiago Silva,SP,5,cartao_credito,3,-22.19,-48.79
Mochila,esporte e lazer,116.04,6.70988543,08/01/2022,Bianca Santos,SP,5,cartao_credito,2,-22.19,-48.79
Cubo mágico 8x8,brinquedos,23.39,7.6250614986,24/01/2023,Larissa Alves,SP,5,cartao_credito,8,-22.19,-48.79
Pandeiro,instrumentos musicais,52.04,0.0,25/03/2023,Felipe Santos,SP,5,cartao_credito,1,-22.19,-48.79
Violão,instrumentos musicais,566.62,37.9728199959,22/12/2022,João Souza,CE,3,cartao_credito,3,-5.2,-39.53
Impressora,eletronicos,411.48,22.798487277,17/02/2022,Mariana Ferreira,PE,5,boleto,1,-8.38,-37.86
Poltrona,moveis,355.48,16.512679639,07/02/2022,Isabella Pereira,SP,1,cartao_credito,3,-22.19,-48.79
Fone de ouvido,eletronicos,140.34,7.7614596128,28/02/2020,Bianca Santos,RJ,3,cartao_credito,2,-22.25,-42.66
Modelagem preditiva,livros,91.05,2.4325776512,06/02/2020,Lucas Oliveira,PR,5,cartao_credito,3,-24.89,-51.55
Blocos de montar,brinquedos,41.39,0.0,28/03/2021,Bianca Santos,SP,5,cartao_credito,2,-22.19,-48.79
Faqueiro,utilidades domesticas,72.76,1.4586901749,10/06/2020,Rafael Costa,PA,4,cartao_credito,1,-3.79,-52.48
Kit banquetas,moveis,326.11,17.8954809546,21/12/2022,Thiago Silva,SP,4,cartao_credito,4,-22.19,-48.79
Cama box,moveis,871.13,47.3248996214,23/08/2022,Pedro Gomes,BA,5,cartao_credito,2,-13.29,-41.71
Mochila,esporte e lazer,116.3,6.7237296478,28/12/2022,Thiago Silva,PR,5,boleto,1,-24.89,-51.55
Celular ABXY,eletronicos,931.34,47.1754922197,06/04/2022,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
Guitarra,instrumentos musicais,927.3,49.659061216,21/03/2023,Isabella Pereira,SP,1,cupom,1,-22.19,-48.79
Blocos de montar,brinquedos,41.64,0.0,23/05/2021,Camila Ribeiro,PR,5,boleto,1,-24.89,-51.55
Dinossauro Rex,brinquedos,22.09,0.0,09/01/2022,Larissa Alves,SP,5,cartao_credito,8,-22.19,-48.79
Guitarra,instrumentos musicais,1095.38,55.9101287211,17/10/2022,Thiago Silva,MT,5,cartao_credito,8,-12.64,-55.42
Dashboards com Power BI,livros,39.81,2.6508672606,20/02/2021,Camila Ribeiro,PE,1,cartao_credito,5,-8.38,-37.86
Mochila,esporte e lazer,134.79,10.34097832,15/10/2020,Mariana Ferreira,SP,4,cartao_credito,3,-22.19,-48.79
Dashboards com Power BI,livros,54.64,0.0,24/01/2021,Bruno Rodrigues,RJ,4,cartao_credito,1,-22.25,-42.66
Kit banquetas,moveis,367.19,17.1362019106,04/09/2022,Juliana Costa,SP,5,boleto,1,-22.19,-48.79
Celular ABXY,eletronicos,1341.39,69.0094211238,29/01/2022,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
Secadora de roupas,eletrodomesticos,1294.33,73.3992173447,15/01/2021,Bianca Santos,SP,5,cartao_credito,2,-22.19,-48.79
Xadrez de madeira,brinquedos,42.76,0.0,18/10/2020,Juliana Costa,RJ,5,cartao_credito,3,-22.25,-42.66
Tablet ABXY,eletronicos,2184.29,113.8913103403,30/12/2021,Rafael Costa,PE,1,cartao_credito,3,-8.38,-37.86
Sofá retrátil,moveis,806.26,40.5153585108,18/02/2023,Felipe Santos,MG,5,cartao_credito,1,-18.1,-44.38
Impressora,eletronicos,417.41,19.8102658286,06/01/2021,Pedro Gomes,SP,5,cartao_credito,2,-22.19,-48.79
Bateria,instrumentos musicais,706.59,37.9069177008,23/01/2021,Camila Ribeiro,MG,5,boleto,1,-18.1,-44.38
Secadora de roupas,eletrodomesticos,856.93,43.213383575,24/02/2022,Rafael Costa,SP,5,boleto,1,-22.19,-48.79
Bola de basquete,esporte e lazer,34.48,2.3670607954,13/12/2020,Bianca Santos,MG,4,cartao_credito,9,-18.1,-44.38
Bola de basquete,esporte e lazer,74.55,10.3491775887,26/01/2022,Thiago Silva,SP,2,cartao_credito,2,-22.19,-48.79
Dinossauro Rex,brinquedos,29.03,0.0,10/04/2022,Felipe Santos,RJ,4,cartao_credito,3,-22.25,-42.66
Corda de pular,esporte e lazer,21.78,0.0,29/04/2021,Beatriz Moraes,GO,4,boleto,1,-15.98,-49.86
Celular ABXY,eletronicos,1790.48,92.9221125797,10/12/2021,Felipe Santos,SP,5,cartao_credito,6,-22.19,-48.79
Mesa de centro,moveis,155.01,9.1422313423,23/04/2022,Bianca Santos,MG,5,boleto,1,-18.1,-44.38
Fogão,eletrodomesticos,1053.6,56.3841562546,08/10/2020,Felipe Santos,MG,5,boleto,1,-18.1,-44.38
Smartwatch,eletronicos,283.11,21.3166911775,21/03/2020,Bianca Santos,RS,5,cartao_credito,1,-30.17,-53.5
Celular Plus X42,eletronicos,2935.24,157.6918149597,09/03/2020,Larissa Alves,SP,5,cartao_credito,7,-22.19,-48.79
Copo térmico,esporte e lazer,45.16,0.0,27/12/2021,Beatriz Moraes,SP,5,cartao_credito,4,-22.19,-48.79
Lava louças,eletrodomesticos,1774.81,95.0343976802,26/02/2022,Isabella Pereira,MG,5,boleto,1,-18.1,-44.38
Guitarra,instrumentos musicais,946.74,47.9954958903,03/07/2022,Larissa Alves,PR,5,cartao_credito,10,-24.89,-51.55
Blocos de montar,brinquedos,40.41,0.0,08/05/2021,Felipe Santos,SP,5,cupom,1,-22.19,-48.79
Ciência de dados com python,livros,51.64,11.844061011,21/04/2020,Juliana Costa,PR,5,cartao_credito,10,-24.89,-51.55
Panela de pressão,utilidades domesticas,80.68,1.8804063484,08/04/2020,Larissa Alves,SP,5,cartao_credito,3,-22.19,-48.79
Celular ABXY,eletronicos,1119.83,66.0071929645,05/12/2020,Larissa Alves,PR,5,cartao_credito,7,-24.89,-51.55
Guitarra,instrumentos musicais,874.48,44.1478682775,14/10/2020,Camila Ribeiro,MG,2,cartao_credito,5,-18.1,-44.38
Tablet ABXY,eletronicos,1711.16,92.0025373149,25/10/2022,Bianca Santos,SP,5,cartao_credito,10,-22.19,-48.79
Jogo de panelas,utilidades domesticas,144.12,5.2583954952,06/09/2020,Camila Ribeiro,MG,5,cartao_credito,1,-18.1,-44.38
Pandeiro,instrumentos musicais,94.75,5.5762569789,22/07/2020,Camila Ribeiro,SP,4,cartao_credito,5,-22.19,-48.79
Sofá retrátil,moveis,880.29,58.3512486008,16/08/2022,Felipe Santos,SP,4,cartao_credito,5,-22.19,-48.79
Xadrez de madeira,brinquedos,49.3,9.0046910509,06/05/2022,Larissa Alves,PI,5,cartao_credito,6,-6.6,-42.28
Celular Plus X42,eletronicos,3259.51,174.4989494102,21/01/2023,Lucas Oliveira,MG,5,boleto,1,-18.1,-44.38
Jogo de panelas,utilidades domesticas,266.9,14.7427265822,11/05/2021,João Souza,RS,4,cartao_credito,1,-30.17,-53.5
Micro-ondas,eletrodomesticos,950.5,51.1423700374,17/04/2021,Camila Ribeiro,PR,5,boleto,1,-24.89,-51.55
Mesa de centro,moveis,245.85,14.4898882305,06/09/2021,Beatriz Moraes,RJ,4,cartao_credito,6,-22.25,-42.66
Mesa de centro,moveis,273.52,12.1485562078,22/09/2022,Rafael Costa,PR,5,boleto,1,-24.89,-51.55
Pandeiro,instrumentos musicais,110.03,6.3898710105,08/04/2021,Pedro Gomes,MG,5,cartao_credito,6,-18.1,-44.38
Pandeiro,instrumentos musicais,58.75,6.292077079,01/04/2021,Juliana Costa,SP,3,cupom,1,-22.19,-48.79
Fogão,eletrodomesticos,769.04,38.5335054836,03/01/2020,Pedro Gomes,SP,4,cartao_credito,2,-22.19,-48.79
Iniciando em programação,livros,61.29,4.1519232899,28/05/2020,Larissa Alves,DF,5,cartao_credito,1,-15.83,-47.86
Micro-ondas,eletrodomesticos,575.14,28.2089138131,28/11/2020,Rafael Costa,BA,4,cartao_credito,2,-13.29,-41.71
Cômoda,moveis,361.91,19.5537446373,22/04/2021,Felipe Santos,PE,5,boleto,1,-8.38,-37.86
Fogão,eletrodomesticos,739.76,36.9744335697,02/05/2021,Isabella Pereira,SP,4,cartao_debito,1,-22.19,-48.79
Xadrez de madeira,brinquedos,25.87,1.9086041977,01/01/2020,Juliana Costa,SP,5,boleto,1,-22.19,-48.79
Tablet ABXY,eletronicos,2164.79,112.8529940042,11/03/2023,Bruno Rodrigues,SP,1,cartao_credito,10,-22.19,-48.79
Micro-ondas,eletrodomesticos,1035.84,55.6864683002,01/02/2021,Felipe Santos,SP,2,cartao_credito,6,-22.19,-48.79
Blocos de montar,brinquedos,34.75,2.3814374831,19/07/2021,Bianca Santos,RJ,4,cartao_credito,1,-22.25,-42.66
Smartwatch,eletronicos,286.42,21.4929387196,18/06/2022,Juliana Costa,SP,4,cupom,1,-22.19,-48.79
Blocos de montar,brinquedos,41.24,2.7270104586,25/12/2021,Isabella Pereira,SC,5,cartao_credito,6,-27.45,-50.95
Guarda roupas,moveis,694.35,44.7740582325,29/12/2020,Bianca Santos,RJ,3,cupom,1,-22.25,-42.66
Iniciando em programação,livros,63.01,3.8861974656,05/11/2022,Juliana Costa,SP,3,cartao_credito,3,-22.19,-48.79
Carrinho controle remoto,brinquedos,77.57,5.0187843131,30/05/2022,Bianca Santos,MG,5,cartao_credito,7,-18.1,-44.38
Copo térmico,esporte e lazer,31.11,2.1876184337,21/04/2020,Juliana Costa,MG,1,cupom,1,-18.1,-44.38
Panela de pressão,utilidades domesticas,117.39,3.8351034099,17/06/2021,Felipe Santos,GO,2,cartao_credito,9,-15.98,-49.86
Dinossauro Rex,brinquedos,29.28,0.0,04/06/2020,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
Impressora,eletronicos,448.91,21.4875460639,05/10/2022,Bianca Santos,RS,1,boleto,1,-30.17,-53.5
Bateria,instrumentos musicais,1314.36,67.5701549409,23/06/2021,Rafael Costa,MG,5,cartao_credito,1,-18.1,-44.38
Cama king,moveis,1020.38,51.9166043514,18/04/2021,Felipe Santos,RN,5,cartao_credito,4,-5.81,-36.59
Mesa de jantar,moveis,249.0,13.5416268162,02/12/2020,Camila Ribeiro,MT,5,cartao_credito,2,-12.64,-55.42
Bola de vôlei,esporte e lazer,72.83,11.6799880156,27/02/2023,Larissa Alves,SP,2,boleto,1,-22.19,-48.79
Iniciando em programação,livros,82.76,1.9911600909,10/04/2022,Rafael Costa,SP,5,cartao_credito,6,-22.19,-48.79
Bola de basquete,esporte e lazer,48.34,0.0,26/03/2022,Isabella Pereira,SP,4,boleto,1,-22.19,-48.79
Bola de vôlei,esporte e lazer,76.37,4.5975772733,25/09/2022,Camila Ribeiro,PR,5,boleto,1,-24.89,-51.55
Cama box,moveis,572.69,31.1810317678,29/11/2021,Pedro Gomes,MS,4,cartao_credito,2,-20.51,-54.54
Ciência de dados com python,livros,76.85,8.572070016,15/07/2020,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
Mesa de centro,moveis,246.56,14.016993423,11/02/2023,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
Jogo de panelas,utilidades domesticas,285.09,18.344001157,02/02/2023,Larissa Alves,SP,1,cartao_credito,1,-22.19,-48.79
Micro-ondas,eletrodomesticos,844.28,45.8437852399,11/06/2022,Thiago Silva,BA,4,cartao_credito,3,-13.29,-41.71
Bicicleta,esporte e lazer,352.71,19.0638723147,25/09/2022,Thiago Silva,SC,5,cupom,1,-27.45,-50.95
Violão,instrumentos musicais,444.22,25.0524939535,14/06/2022,Camila Ribeiro,PR,4,cartao_credito,2,-24.89,-51.55
Boneca bebê,brinquedos,55.68,3.4910574816,13/05/2021,Rafael Costa,SP,4,boleto,1,-22.19,-48.79
Kit banquetas,moveis,318.22,17.4753621909,14/02/2021,Beatriz Moraes,PE,4,boleto,1,-8.38,-37.86
Jogo de tabuleiro,brinquedos,229.07,19.2835914359,29/05/2021,Beatriz Moraes,SP,5,boleto,1,-22.19,-48.79
Mesa de jantar,moveis,201.91,11.6395152482,23/02/2023,Isabella Pereira,PE,3,cartao_credito,1,-8.38,-37.86
Headset,eletronicos,289.98,13.0250016895,20/09/2022,Pedro Gomes,MG,5,cartao_credito,5,-18.1,-44.38
Bola de basquete,esporte e lazer,69.39,1.2792478133,07/05/2021,Bianca Santos,MA,4,boleto,1,-5.42,-45.44
Cubo mágico 8x8,brinquedos,11.0,0.0,08/12/2020,Larissa Alves,SP,2,boleto,1,-22.19,-48.79
Bicicleta,esporte e lazer,605.89,33.1502349133,14/10/2020,Pedro Gomes,RJ,4,cartao_credito,1,-22.25,-42.66
Guarda roupas,moveis,697.86,37.4420714641,28/10/2022,Thiago Silva,SP,1,cupom,1,-22.19,-48.79
Modelagem preditiva,livros,99.5,9.7781143756,21/01/2021,Bianca Santos,SP,5,cartao_credito,3,-22.19,-48.79
Bicicleta,esporte e lazer,820.84,41.2916996483,19/02/2020,João Souza,RS,4,cartao_credito,3,-30.17,-53.5
Kit banquetas,moveis,413.99,19.6281611173,19/07/2022,João Souza,SE,5,cartao_credito,10,-10.57,-37.45
Bateria,instrumentos musicais,1027.12,55.2221545335,14/09/2021,Rafael Costa,SP,5,cartao_credito,3,-22.19,-48.79
Panela de pressão,utilidades domesticas,88.67,2.3058498112,27/06/2021,Thiago Silva,SP,3,cartao_credito,5,-22.19,-48.79
Poltrona,moveis,290.65,13.0606771739,18/05/2021,Larissa Alves,GO,4,cartao_credito,3,-15.98,-49.86
Geladeira,eletrodomesticos,2973.26,158.6059270458,15/01/2022,Lucas Oliveira,SP,4,cartao_credito,2,-22.19,-48.79
Corda de pular,esporte e lazer,11.49,6.8537433201,30/08/2021,Thiago Silva,SP,5,cartao_credito,3,-22.19,-48.79
Blocos de montar,brinquedos,42.07,3.1799487686,02/03/2021,Thiago Silva,MT,5,cartao_credito,1,-12.64,-55.42
Faqueiro,utilidades domesticas,66.76,1.1392082254,15/12/2021,Lucas Oliveira,SP,3,cartao_credito,8,-22.19,-48.79
Dinossauro Rex,brinquedos,22.04,0.0,20/07/2020,Lucas Oliveira,RJ,3,cupom,1,-22.25,-42.66
Cômoda,moveis,426.76,23.2547906588,14/09/2022,Juliana Costa,RJ,4,cartao_credito,10,-22.25,-42.66
Jogo de tabuleiro,brinquedos,155.2,9.916727448,27/07/2022,Thiago Silva,MG,4,cupom,1,-18.1,-44.38
Micro-ondas,eletrodomesticos,986.37,54.1740294531,30/04/2020,Isabella Pereira,RS,4,boleto,1,-30.17,-53.5
Mochila,esporte e lazer,148.84,8.2084081379,27/03/2021,João Souza,SP,4,cartao_credito,5,-22.19,-48.79
Cama king,moveis,931.78,50.1455863547,01/08/2020,Bruno Rodrigues,RJ,5,cartao_credito,5,-22.25,-42.66
Smart TV,eletronicos,2484.36,129.8691351086,05/02/2020,Camila Ribeiro,RN,4,cartao_credito,6,-5.81,-36.59
Assistente virtual,eletronicos,287.23,12.8785724626,31/12/2022,Larissa Alves,SP,1,boleto,1,-22.19,-48.79
Fogão,eletrodomesticos,578.13,37.1632976167,09/04/2022,Mariana Ferreira,SP,5,cartao_credito,10,-22.19,-48.79
Guarda roupas,moveis,637.97,34.8583984037,07/05/2021,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
Fogão,eletrodomesticos,659.22,32.6859208665,03/09/2022,Larissa Alves,RJ,4,cartao_credito,10,-22.25,-42.66
Guarda roupas,moveis,603.99,29.7450895206,27/04/2022,Isabella Pereira,SP,5,cartao_credito,3,-22.19,-48.79
Cubo mágico 8x8,brinquedos,13.42,3.87839095,24/11/2020,Juliana Costa,RS,5,cartao_debito,1,-30.17,-53.5
Geladeira,eletrodomesticos,1973.72,102.6790913198,28/09/2020,Felipe Santos,SP,3,cupom,1,-22.19,-48.79
Modelagem preditiva,livros,84.26,5.0128565014,24/05/2021,João Souza,RN,4,cartao_credito,2,-5.81,-36.59
Smart TV,eletronicos,2083.91,111.4930427826,10/10/2022,Isabella Pereira,MG,5,cupom,1,-18.1,-44.38
Smartwatch,eletronicos,286.86,15.557557918,15/03/2021,Camila Ribeiro,RJ,2,cartao_credito,6,-22.25,-42.66
Violão,instrumentos musicais,550.76,26.910752158,29/11/2022,Bruno Rodrigues,GO,5,cartao_credito,1,-15.98,-49.86
Corda de pular,esporte e lazer,25.58,2.25047322,24/09/2022,Juliana Costa,MG,5,cartao_credito,1,-18.1,-44.38
Bola de basquete,esporte e lazer,94.61,2.6221369413,10/12/2021,Rafael Costa,SP,1,cartao_credito,3,-22.19,-48.79
Blocos de montar,brinquedos,42.21,2.7786600404,22/01/2023,Larissa Alves,SE,5,cartao_credito,1,-10.57,-37.45
Dashboards com Power BI,livros,49.8,0.0,29/12/2021,Isabella Pereira,RJ,1,cartao_credito,6,-22.25,-42.66
Violão,instrumentos musicais,446.28,21.347506476,08/08/2021,Juliana Costa,SP,4,boleto,1,-22.19,-48.79
Boneca bebê,brinquedos,66.99,1.1514550334,21/12/2021,Rafael Costa,RS,3,cartao_credito,1,-30.17,-53.5
Kit banquetas,moveis,300.67,16.292898872,05/06/2020,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
Mochila,esporte e lazer,118.99,7.0228716806,02/01/2021,Mariana Ferreira,SP,4,boleto,1,-22.19,-48.79
Smartwatch,eletronicos,299.17,16.2186792881,07/01/2020,Felipe Santos,SP,4,cartao_credito,1,-22.19,-48.79
Copo térmico,esporte e lazer,88.16,2.2786938455,28/09/2020,Larissa Alves,SP,5,cartao_credito,1,-22.19,-48.79
Bola de basquete,esporte e lazer,56.73,3.9091170082,05/02/2021,Larissa Alves,RS,3,cartao_credito,1,-30.17,-53.5
TV Led UHD 4K,eletronicos,2922.39,156.1347407607,10/05/2022,Mariana Ferreira,RS,5,cartao_credito,10,-30.17,-53.5
